Title,Summary,Authors,Published,Updated,PDF_URL,Primary_Category,Categories
Vocalsound: A Dataset for Improving Human Vocal Sounds Recognition,"Recognizing human non-speech vocalizations is an important task and has broad
applications such as automatic sound transcription and health condition
monitoring. However, existing datasets have a relatively small number of vocal
sound samples or noisy labels. As a consequence, state-of-the-art audio event
classification models may not perform well in detecting human vocal sounds. To
support research on building robust and accurate vocal sound recognition, we
have created a VocalSound dataset consisting of over 21,000 crowdsourced
recordings of laughter, sighs, coughs, throat clearing, sneezes, and sniffs
from 3,365 unique subjects. Experiments show that the vocal sound recognition
performance of a model can be significantly improved by 41.9% by adding
VocalSound dataset to an existing dataset as training material. In addition,
different from previous datasets, the VocalSound dataset contains meta
information such as speaker age, gender, native language, country, and health
condition.","['Yuan Gong', 'Jin Yu', 'James Glass']",2022-05-06 18:08:18+00:00,2022-06-18 03:58:59+00:00,http://arxiv.org/pdf/2205.03433v2,cs.SD,"['cs.SD', 'cs.LG', 'eess.AS']"
Explicit and implicit measures of emotions: Data-science might help to account for data complexity and heterogeneity,"Measuring emotions is a real challenge for fundamental and applied research,
especially in ecological contexts. de Wijk and Noldus propose combining two
types of measures-explicit to characterize a specific food, and
implicit-physiological-to capture the whole experience of a meal in real-life
situations. This raises several challenges including development of new and
miniaturized sensors and devices but also developing new ways of data analysis.
We suggest a path to follow for future studies regarding data analysis: to
include Data Science in the game. This field of research may enable developing
predictive but also explicative models that link subjective experience of
emotions and physiological responses in real-life contexts. We suggest that
food scientists should go out of their comfort zone by collaborating with
computer scientists and then be trained with the new tools of Data Science,
which will undoubtedly enable them 1/ to better manage complex and
heterogeneous data sets, 2/ to extract knowledge that will be essential to this
field of research.","['M. Moranges', 'C. Rouby', 'M. Plantevit', 'M. Bensafi']",2022-05-04 08:16:58+00:00,2022-05-04 08:16:58+00:00,http://arxiv.org/pdf/2205.01939v1,q-bio.NC,['q-bio.NC']
On the Utility of Prediction Sets in Human-AI Teams,"Research on human-AI teams usually provides experts with a single label,
which ignores the uncertainty in a model's recommendation. Conformal prediction
(CP) is a well established line of research that focuses on building a
theoretically grounded, calibrated prediction set, which may contain multiple
labels. We explore how such prediction sets impact expert decision-making in
human-AI teams. Our evaluation on human subjects finds that set valued
predictions positively impact experts. However, we notice that the predictive
sets provided by CP can be very large, which leads to unhelpful AI assistants.
To mitigate this, we introduce D-CP, a method to perform CP on some examples
and defer to experts. We prove that D-CP can reduce the prediction set size of
non-deferred examples. We show how D-CP performs in quantitative and in human
subject experiments ($n=120$). Our results suggest that CP prediction sets
improve human-AI team performance over showing the top-1 prediction alone, and
that experts find D-CP prediction sets are more useful than CP prediction sets.","['Varun Babbar', 'Umang Bhatt', 'Adrian Weller']",2022-05-03 10:53:40+00:00,2022-05-26 12:43:37+00:00,http://arxiv.org/pdf/2205.01411v2,cs.AI,"['cs.AI', 'cs.HC']"
A Cognitive Architecture for Machine Consciousness and Artificial Superintelligence: Thought Is Structured by the Iterative Updating of Working Memory,"This article provides an analytical framework for how to simulate human-like
thought processes within a computer. It describes how attention and memory
should be structured, updated, and utilized to search for associative additions
to the stream of thought. The focus is on replicating the dynamics of the
mammalian working memory system, which features two forms of persistent
activity: sustained firing (preserving information on the order of seconds) and
synaptic potentiation (preserving information from minutes to hours). The
article uses a series of figures to systematically demonstrate how the
iterative updating of these working memory stores provides functional
organization to behavior, cognition, and awareness.
  In a machine learning implementation, these two memory stores should be
updated continuously and in an iterative fashion. This means each state should
preserve a proportion of the coactive representations from the state before it
(where each representation is an ensemble of neural network nodes). This makes
each state a revised iteration of the preceding state and causes successive
configurations to overlap and blend with respect to the information they
contain. Thus, the set of concepts in working memory will evolve gradually and
incrementally over time. Transitions between states happen as persistent
activity spreads activation energy throughout the hierarchical network,
searching long-term memory for the most appropriate representation to be added
to the global workspace. The result is a chain of associatively linked
intermediate states capable of advancing toward a solution or goal. Iterative
updating is conceptualized here as an information processing strategy, a model
of working memory, a theory of consciousness, and an algorithm for designing
and programming artificial intelligence (AI, AGI, and ASI).",['Jared Edward Reser'],2022-03-29 22:28:30+00:00,2024-11-14 01:06:47+00:00,http://arxiv.org/pdf/2203.17255v7,q-bio.NC,"['q-bio.NC', 'cs.CL', 'cs.CV']"
Qualia as physical measurements: a mathematical model of qualia and pure concepts,"A space of qualia is defined to be a sober topological space whose points are
the qualia and whose open sets are the pure concepts in the sense of Lewis,
carrying additional algebraic structure that conveys the conscious experience
of subjective time and logical abstraction. This structure is analogous to that
of a space of physical measurements. It is conjectured that qualia and
measurements have the same nature, corresponding to fundamental processes via
which classical information is produced and physically stored, and that
therefore the hard problem of consciousness and the measurement problem are two
facets of the same problem. The space of qualia is independent from any
preexisting notions of spacetime and conscious agent, but its structure caters
for a derived geometric model of observer. Intersubjectivity is based on
relating different observers in a way that leads to a logical version of
quantum superposition.",['Pedro Resende'],2022-03-20 17:21:57+00:00,2022-03-20 17:21:57+00:00,http://arxiv.org/pdf/2203.10602v1,physics.hist-ph,"['physics.hist-ph', 'cs.AI', 'physics.soc-ph', 'q-bio.NC', 'quant-ph', '81P05 (Primary) 68T01, 91E10 (Secondary)']"
Extraction of Sleep Information from Clinical Notes of Patients with Alzheimer's Disease Using Natural Language Processing,"Alzheimer's Disease (AD) is the most common form of dementia in the United
States. Sleep is one of the lifestyle-related factors that has been shown
critical for optimal cognitive function in old age. However, there is a lack of
research studying the association between sleep and AD incidence. A major
bottleneck for conducting such research is that the traditional way to acquire
sleep information is time-consuming, inefficient, non-scalable, and limited to
patients' subjective experience. A gold standard dataset is created from manual
annotation of 570 randomly sampled clinical note documents from the adSLEEP, a
corpus of 192,000 de-identified clinical notes of 7,266 AD patients retrieved
from the University of Pittsburgh Medical Center (UPMC). We developed a
rule-based Natural Language Processing (NLP) algorithm, machine learning
models, and Large Language Model(LLM)-based NLP algorithms to automate the
extraction of sleep-related concepts, including snoring, napping, sleep
problem, bad sleep quality, daytime sleepiness, night wakings, and sleep
duration, from the gold standard dataset. Rule-based NLP algorithm achieved the
best performance of F1 across all sleep-related concepts. In terms of Positive
Predictive Value (PPV), rule-based NLP algorithm achieved 1.00 for daytime
sleepiness and sleep duration, machine learning models: 0.95 and for napping,
0.86 for bad sleep quality and 0.90 for snoring; and LLAMA2 with finetuning
achieved PPV of 0.93 for Night Wakings, 0.89 for sleep problem, and 1.00 for
sleep duration. The results show that the rule-based NLP algorithm consistently
achieved the best performance for all sleep concepts. This study focused on the
clinical notes of patients with AD, but could be extended to general sleep
information extraction for other diseases.","['Sonish Sivarajkumar', 'Thomas Yu CHow Tam', 'Haneef Ahamed Mohammad', 'Samual Viggiano', 'David Oniani', 'Shyam Visweswaran', 'Yanshan Wang']",2022-03-08 21:20:19+00:00,2024-03-15 17:59:17+00:00,http://arxiv.org/pdf/2204.09601v2,cs.CL,"['cs.CL', 'cs.AI']"
Improving Maximum Likelihood Difference Scaling method to measure inter content scale,"The goal of most subjective studies is to place a set of stimuli on a
perceptual scale. This is mostly done directly by rating, e.g. using single or
double stimulus methodologies, or indirectly by ranking or pairwise comparison.
All these methods estimate the perceptual magnitudes of the stimuli on a scale.
However, procedures such as Maximum Likelihood Difference Scaling (MLDS) have
shown that considering perceptual distances can bring benefits in terms of
discriminatory power, observers' cognitive load, and the number of trials
required. One of the disadvantages of the MLDS method is that the perceptual
scales obtained for stimuli created from different source content are generally
not comparable. In this paper, we propose an extension of the MLDS method that
ensures inter-content comparability of the results and shows its usefulness
especially in the presence of observer errors.","['Pastor Andréas', 'Lukáš Krasula', 'Xiaoqing Zhu', 'Zhi Li', 'Patrick Le Callet']",2022-02-25 08:35:32+00:00,2022-02-25 08:35:32+00:00,http://arxiv.org/pdf/2203.13186v1,q-bio.NC,"['q-bio.NC', 'cs.LG']"
Domain Adaptation in Neural Machine Translation using a Qualia-Enriched FrameNet,"In this paper we present Scylla, a methodology for domain adaptation of
Neural Machine Translation (NMT) systems that make use of a multilingual
FrameNet enriched with qualia relations as an external knowledge base. Domain
adaptation techniques used in NMT usually require fine-tuning and in-domain
training data, which may pose difficulties for those working with
lesser-resourced languages and may also lead to performance decay of the NMT
system for out-of-domain sentences. Scylla does not require fine-tuning of the
NMT model, avoiding the risk of model over-fitting and consequent decrease in
performance for out-of-domain translations. Two versions of Scylla are
presented: one using the source sentence as input, and another one using the
target sentence. We evaluate Scylla in comparison to a state-of-the-art
commercial NMT system in an experiment in which 50 sentences from the Sports
domain are translated from Brazilian Portuguese to English. The two versions of
Scylla significantly outperform the baseline commercial system in HTER.","['Alexandre Diniz Costa', 'Mateus Coutinho Marim', 'Ely Edison da Silva Matos', 'Tiago Timponi Torrent']",2022-02-21 15:05:23+00:00,2022-02-21 15:05:23+00:00,http://arxiv.org/pdf/2202.10287v1,cs.CL,"['cs.CL', 'E.1']"
The Effects of Interactive AI Design on User Behavior: An Eye-tracking Study of Fact-checking COVID-19 Claims,"We conducted a lab-based eye-tracking study to investigate how the
interactivity of an AI-powered fact-checking system affects user interactions,
such as dwell time, attention, and mental resources involved in using the
system. A within-subject experiment was conducted, where participants used an
interactive and a non-interactive version of a mock AI fact-checking system and
rated their perceived correctness of COVID-19 related claims. We collected
web-page interactions, eye-tracking data, and mental workload using NASA-TLX.
We found that the presence of the affordance of interactively manipulating the
AI system's prediction parameters affected users' dwell times, and
eye-fixations on AOIs, but not mental workload. In the interactive system,
participants spent the most time evaluating claims' correctness, followed by
reading news. This promising result shows a positive role of interactivity in a
mixed-initiative AI-powered system.","['Li Shi', 'Nilavra Bhattacharya', 'Anubrata Das', 'Matthew Lease', 'Jacek Gwidzka']",2022-02-17 21:08:57+00:00,2022-03-14 20:47:34+00:00,http://arxiv.org/pdf/2202.08901v2,cs.HC,"['cs.HC', 'cs.CL', 'cs.IR']"
Investigating the impact of free energy based behavior on human in human-agent interaction,"Humans communicate non-verbally by sharing physical rhythms, such as nodding
and gestures, to involve each other. This sharing of physicality creates a
sense of unity and makes humans feel involved with others. In this paper, we
developed a new body motion generation system based on the free-energy
principle (FEP), which not only responds passively but also prompts human
actions. The proposed system consists of two modules, the sampling module, and
the motion selection module. We conducted a subjective experiment to evaluate
the ""feeling of interacting with the agent"" of the FEP based behavior. The
results suggested that FEP based behaviors show more ""feeling of interacting
with the agent"". Furthermore, we confirmed that the agent's gestures elicited
subject gestures. This result not only reinforces the impression of feeling
interaction but could also realization of agents that encourage people to
change their behavior.","['Kazuya Horibe', 'Yuanxiang Fan', 'Yutaka Nakamura', 'Hiroshi Ishiguro']",2022-01-25 08:08:30+00:00,2022-01-25 08:08:30+00:00,http://arxiv.org/pdf/2201.10164v1,cs.HC,"['cs.HC', 'cs.LG']"
RAVE: A variational autoencoder for fast and high-quality neural audio synthesis,"Deep generative models applied to audio have improved by a large margin the
state-of-the-art in many speech and music related tasks. However, as raw
waveform modelling remains an inherently difficult task, audio generative
models are either computationally intensive, rely on low sampling rates, are
complicated to control or restrict the nature of possible signals. Among those
models, Variational AutoEncoders (VAE) give control over the generation by
exposing latent variables, although they usually suffer from low synthesis
quality. In this paper, we introduce a Realtime Audio Variational autoEncoder
(RAVE) allowing both fast and high-quality audio waveform synthesis. We
introduce a novel two-stage training procedure, namely representation learning
and adversarial fine-tuning. We show that using a post-training analysis of the
latent space allows a direct control between the reconstruction fidelity and
the representation compactness. By leveraging a multi-band decomposition of the
raw waveform, we show that our model is the first able to generate 48kHz audio
signals, while simultaneously running 20 times faster than real-time on a
standard laptop CPU. We evaluate synthesis quality using both quantitative and
qualitative subjective experiments and show the superiority of our approach
compared to existing models. Finally, we present applications of our model for
timbre transfer and signal compression. All of our source code and audio
examples are publicly available.","['Antoine Caillon', 'Philippe Esling']",2021-11-09 09:07:30+00:00,2021-12-15 16:42:14+00:00,http://arxiv.org/pdf/2111.05011v2,cs.LG,"['cs.LG', 'cs.SD', 'eess.AS']"
Dehumanizing Voice Technology: Phonetic & Experiential Consequences of Restricted Human-Machine Interaction,"The use of natural language and voice-based interfaces gradu-ally transforms
how consumers search, shop, and express their preferences. The current work
explores how changes in the syntactical structure of the interaction with
conversational interfaces (command vs. request based expression modalities)
negatively affects consumers' subjective task enjoyment and systematically
alters objective vocal features in the human voice. We show that requests (vs.
commands) lead to an in-crease in phonetic convergence and lower phonetic
latency, and ultimately a more natural task experience for consumers. To the
best of our knowledge, this is the first work docu-menting that altering the
input modality of how consumers interact with smart objects systematically
affects consumers' IoT experience. We provide evidence that altering the
required input to initiate a conversation with smart objects provokes
systematic changes both in terms of consumers' subjective experience and
objective phonetic changes in the human voice. The current research also makes
a methodological con-tribution by highlighting the unexplored potential of
feature extraction in human voice as a novel data format linking consumers'
vocal features during speech formation and their sub-jective task experiences.","['Christian Hildebrand', 'Donna Hoffman', 'Tom Novak']",2021-11-02 22:49:25+00:00,2021-11-02 22:49:25+00:00,http://arxiv.org/pdf/2111.01934v1,cs.AI,"['cs.AI', 'cs.HC']"
Chronic Pain and Language: A Topic Modelling Approach to Personal Pain Descriptions,"Chronic pain is recognized as a major health problem, with impacts not only
at the economic, but also at the social, and individual levels. Being a private
and subjective experience, it is impossible to externally and impartially
experience, describe, and interpret chronic pain as a purely noxious stimulus
that would directly point to a causal agent and facilitate its mitigation,
contrary to acute pain, the assessment of which is usually straightforward.
Verbal communication is, thus, key to convey relevant information to health
professionals that would otherwise not be accessible to external entities,
namely, intrinsic qualities about the painful experience and the patient. We
propose and discuss a topic modelling approach to recognize patterns in verbal
descriptions of chronic pain, and use these patterns to quantify and qualify
experiences of pain. Our approaches allow for the extraction of novel insights
on chronic pain experiences from the obtained topic models and latent spaces.
We argue that our results are clinically relevant for the assessment and
management of chronic pain.","['Diogo A. P. Nunes', 'Joana Ferreira Gomes', 'Fani Neto', 'David Martins de Matos']",2021-09-01 14:31:16+00:00,2022-03-17 13:52:47+00:00,http://arxiv.org/pdf/2109.00402v2,cs.CL,"['cs.CL', 'cs.IR', 'q-bio.QM', 'I.2.7; I.5.3; I.5.4; J.3; J.4']"
"Clustering of Pain Dynamics in Sickle Cell Disease from Sparse, Uneven Samples","Irregularly sampled time series data are common in a variety of fields. Many
typical methods for drawing insight from data fail in this case. Here we
attempt to generalize methods for clustering trajectories to irregularly and
sparsely sampled data. We first construct synthetic data sets, then propose and
assess four methods of data alignment to allow for application of spectral
clustering. We also repeat the same process for real data drawn from medical
records of patients with sickle cell disease -- patients whose subjective
experiences of pain were tracked for several months via a mobile app.
  We find that different methods for aligning irregularly sampled sparse data
sets can lead to different optimal numbers of clusters, even for synthetic data
with known properties. For the case of sickle cell disease, we find that three
clusters is a reasonable choice, and these appear to correspond to (1) a low
pain group with occasionally acute pain, (2) a group which experiences moderate
mean pain that fluctuates often from low to high, and (3) a group that
experiences persistent high levels of pain.
  Our results may help physicians and patients better understand and manage
patients' pain levels over time, and we expect that the methods we develop will
apply to a wide range of other data sources in medicine and beyond.","['Gary K. Nave Jr.', 'Swati Padhee', 'Amanuel Alambo', 'Tanvi Banerjee', 'Nirmish Shah', 'Daniel M. Abrams']",2021-08-31 16:43:57+00:00,2021-08-31 16:43:57+00:00,http://arxiv.org/pdf/2108.13963v1,q-bio.QM,"['q-bio.QM', 'cs.LG']"
PACE: Posthoc Architecture-Agnostic Concept Extractor for Explaining CNNs,"Deep CNNs, though have achieved the state of the art performance in image
classification tasks, remain a black-box to a human using them. There is a
growing interest in explaining the working of these deep models to improve
their trustworthiness. In this paper, we introduce a Posthoc
Architecture-agnostic Concept Extractor (PACE) that automatically extracts
smaller sub-regions of the image called concepts relevant to the black-box
prediction. PACE tightly integrates the faithfulness of the explanatory
framework to the black-box model. To the best of our knowledge, this is the
first work that extracts class-specific discriminative concepts in a posthoc
manner automatically. The PACE framework is used to generate explanations for
two different CNN architectures trained for classifying the AWA2 and
Imagenet-Birds datasets. Extensive human subject experiments are conducted to
validate the human interpretability and consistency of the explanations
extracted by PACE. The results from these experiments suggest that over 72% of
the concepts extracted by PACE are human interpretable.","['Vidhya Kamakshi', 'Uday Gupta', 'Narayanan C Krishnan']",2021-08-31 13:36:15+00:00,2021-08-31 13:36:15+00:00,http://arxiv.org/pdf/2108.13828v1,cs.CV,"['cs.CV', 'cs.AI']"
A Theory of Consciousness from a Theoretical Computer Science Perspective: Insights from the Conscious Turing Machine,"The quest to understand consciousness, once the purview of philosophers and
theologians, is now actively pursued by scientists of many stripes. We examine
consciousness from the perspective of theoretical computer science (TCS), a
branch of mathematics concerned with understanding the underlying principles of
computation and complexity, including the implications and surprising
consequences of resource limitations. In the spirit of Alan Turing's simple yet
powerful definition of a computer, the Turing Machine (TM), and perspective of
computational complexity theory, we formalize a modified version of the Global
Workspace Theory (GWT) of consciousness originated by cognitive neuroscientist
Bernard Baars and further developed by him, Stanislas Dehaene, Jean-Pierre
Changeaux and others. We are not looking for a complex model of the brain nor
of cognition, but for a simple computational model of (the admittedly complex
concept of) consciousness. We do this by defining the Conscious Turing Machine
(CTM), also called a conscious AI, and then we define consciousness and related
notions in the CTM. While these are only mathematical (TCS) definitions, we
suggest why the CTM has the feeling of consciousness. The TCS perspective
provides a simple formal framework to employ tools from computational
complexity theory and machine learning to help us understand consciousness and
related concepts. Previously we explored high level explanations for the
feelings of pain and pleasure in the CTM. Here we consider three examples
related to vision (blindsight, inattentional blindness, and change blindness),
followed by discussions of dreams, free will, and altered states of
consciousness.","['Lenore Blum', 'Manuel Blum']",2021-07-29 01:47:52+00:00,2022-07-05 17:48:40+00:00,http://arxiv.org/pdf/2107.13704v10,cs.AI,"['cs.AI', 'q-bio.NC', '68-02', 'I.2; F.0']"
Reasoning about conscious experience with axiomatic and graphical mathematics,"We cast aspects of consciousness in axiomatic mathematical terms, using the
graphical calculus of general process theories (a.k.a symmetric monoidal
categories and Frobenius algebras therein). This calculus exploits the
ontological neutrality of process theories. A toy example using the axiomatic
calculus is given to show the power of this approach, recovering other aspects
of conscious experience, such as external and internal subjective distinction,
privacy or unreadability of personal subjective experience, and phenomenal
unity, one of the main issues for scientific studies of consciousness. In fact,
these features naturally arise from the compositional nature of axiomatic
calculus.","['Camilo Miguel Signorelli', 'Quanlong Wang', 'Bob Coecke']",2021-06-30 13:39:02+00:00,2021-06-30 13:39:02+00:00,http://arxiv.org/pdf/2106.16061v1,q-bio.NC,"['q-bio.NC', 'cs.AI']"
Evaluation of Saliency-based Explainability Method,"A particular class of Explainable AI (XAI) methods provide saliency maps to
highlight part of the image a Convolutional Neural Network (CNN) model looks at
to classify the image as a way to explain its working. These methods provide an
intuitive way for users to understand predictions made by CNNs. Other than
quantitative computational tests, the vast majority of evidence to highlight
that the methods are valuable is anecdotal. Given that humans would be the
end-users of such methods, we devise three human subject experiments through
which we gauge the effectiveness of these saliency-based explainability
methods.","['Sam Zabdiel Sunder Samuel', 'Vidhya Kamakshi', 'Namrata Lodhi', 'Narayanan C Krishnan']",2021-06-24 05:40:50+00:00,2021-06-24 05:40:50+00:00,http://arxiv.org/pdf/2106.12773v1,cs.LG,['cs.LG']
ADVERT: An Adaptive and Data-Driven Attention Enhancement Mechanism for Phishing Prevention,"Attacks exploiting the innate and the acquired vulnerabilities of human users
have posed severe threats to cybersecurity. This work proposes ADVERT, a
human-technical solution that generates adaptive visual aids in real-time to
prevent users from inadvertence and reduce their susceptibility to phishing
attacks. Based on the eye-tracking data, we extract visual states and attention
states as system-level sufficient statistics to characterize the user's visual
behaviors and attention status. By adopting a data-driven approach and two
learning feedback of different time scales, this work lays out a theoretical
foundation to analyze, evaluate, and particularly modify humans' attention
processes while they vet and recognize phishing emails. We corroborate the
effectiveness, efficiency, and robustness of ADVERT through a case study based
on the data set collected from human subject experiments conducted at New York
University. The results show that the visual aids can statistically increase
the attention level and improve the accuracy of phishing recognition from 74.6%
to a minimum of 86%. The meta-adaptation can further improve the accuracy to
91.5% (resp. 93.7%) in less than 3 (resp. 50) tuning stages.","['Linan Huang', 'Shumeng Jia', 'Emily Balcetis', 'Quanyan Zhu']",2021-06-13 03:52:55+00:00,2022-07-08 23:16:17+00:00,http://arxiv.org/pdf/2106.06907v3,cs.HC,"['cs.HC', 'cs.AI', 'cs.SY', 'eess.SY']"
Conscious AI,"Recent advances in artificial intelligence (AI) have achieved human-scale
speed and accuracy for classification tasks. In turn, these capabilities have
made AI a viable replacement for many human activities that at their core
involve classification, such as basic mechanical and analytical tasks in
low-level service jobs. Current systems do not need to be conscious to
recognize patterns and classify them. However, for AI to progress to more
complicated tasks requiring intuition and empathy, it must develop capabilities
such as metathinking, creativity, and empathy akin to human self-awareness or
consciousness. We contend that such a paradigm shift is possible only through a
fundamental shift in the state of artificial intelligence toward consciousness,
a shift similar to what took place for humans through the process of natural
selection and evolution. As such, this paper aims to theoretically explore the
requirements for the emergence of consciousness in AI. It also provides a
principled understanding of how conscious AI can be detected and how it might
be manifested in contrast to the dominant paradigm that seeks to ultimately
create machines that are linguistically indistinguishable from humans.","['Hadi Esmaeilzadeh', 'Reza Vaezi']",2021-05-12 15:53:44+00:00,2022-05-20 21:27:08+00:00,http://arxiv.org/pdf/2105.07879v2,cs.AI,"['cs.AI', 'cs.CL', 'cs.CY']"
A Framework of Explanation Generation toward Reliable Autonomous Robots,"To realize autonomous collaborative robots, it is important to increase the
trust that users have in them. Toward this goal, this paper proposes an
algorithm which endows an autonomous agent with the ability to explain the
transition from the current state to the target state in a Markov decision
process (MDP). According to cognitive science, to generate an explanation that
is acceptable to humans, it is important to present the minimum information
necessary to sufficiently understand an event. To meet this requirement, this
study proposes a framework for identifying important elements in the
decision-making process using a prediction model for the world and generating
explanations based on these elements. To verify the ability of the proposed
method to generate explanations, we conducted an experiment using a grid
environment. It was inferred from the result of a simulation experiment that
the explanation generated using the proposed method was composed of the minimum
elements important for understanding the transition from the current state to
the target state. Furthermore, subject experiments showed that the generated
explanation was a good summary of the process of state transition, and that a
high evaluation was obtained for the explanation of the reason for an action.","['Tatsuya Sakai', 'Kazuki Miyazawa', 'Takato Horii', 'Takayuki Nagai']",2021-05-06 13:50:37+00:00,2021-05-06 13:50:37+00:00,http://arxiv.org/pdf/2105.02670v1,cs.AI,['cs.AI']
Trust-Aware Planning: Modeling Trust Evolution in Iterated Human-Robot Interaction,"Trust between team members is an essential requirement for any successful
cooperation. Thus, engendering and maintaining the fellow team members' trust
becomes a central responsibility for any member trying to not only successfully
participate in the task but to ensure the team achieves its goals. The problem
of trust management is particularly challenging in mixed human-robot teams
where the human and the robot may have different models about the task at hand
and thus may have different expectations regarding the current course of
action, thereby forcing the robot to focus on the costly explicable behavior.
We propose a computational model for capturing and modulating trust in such
iterated human-robot interaction settings, where the human adopts a supervisory
role. In our model, the robot integrates human's trust and their expectations
about the robot into its planning process to build and maintain trust over the
interaction horizon. By establishing the required level of trust, the robot can
focus on maximizing the team goal by eschewing explicit explanatory or
explicable behavior without worrying about the human supervisor monitoring and
intervening to stop behaviors they may not necessarily understand. We model
this reasoning about trust levels as a meta reasoning process over individual
planning tasks. We additionally validate our model through a human subject
experiment.","['Zahra Zahedi', 'Mudit Verma', 'Sarath Sreedharan', 'Subbarao Kambhampati']",2021-05-03 23:38:34+00:00,2023-03-05 01:39:20+00:00,http://arxiv.org/pdf/2105.01220v2,cs.AI,"['cs.AI', 'cs.RO']"
Bias-Aware Loss for Training Image and Speech Quality Prediction Models from Multiple Datasets,"The ground truth used for training image, video, or speech quality prediction
models is based on the Mean Opinion Scores (MOS) obtained from subjective
experiments. Usually, it is necessary to conduct multiple experiments, mostly
with different test participants, to obtain enough data to train quality models
based on machine learning. Each of these experiments is subject to an
experiment-specific bias, where the rating of the same file may be
substantially different in two experiments (e.g. depending on the overall
quality distribution). These different ratings for the same distortion levels
confuse neural networks during training and lead to lower performance. To
overcome this problem, we propose a bias-aware loss function that estimates
each dataset's biases during training with a linear function and considers it
while optimising the network weights. We prove the efficiency of the proposed
method by training and validating quality prediction models on synthetic and
subjective image and speech quality datasets.","['Gabriel Mittag', 'Saman Zadtootaghaj', 'Thilo Michael', 'Babak Naderi', 'Sebastian Möller']",2021-04-20 19:20:11+00:00,2021-04-20 19:20:11+00:00,http://arxiv.org/pdf/2104.10217v1,eess.AS,"['eess.AS', 'cs.LG', 'cs.SD', 'eess.IV']"
Concadia: Towards Image-Based Text Generation with a Purpose,"Current deep learning models often achieve excellent results on benchmark
image-to-text datasets but fail to generate texts that are useful in practice.
We argue that to close this gap, it is vital to distinguish descriptions from
captions based on their distinct communicative roles. Descriptions focus on
visual features and are meant to replace an image (often to increase
accessibility), whereas captions appear alongside an image to supply additional
information. To motivate this distinction and help people put it into practice,
we introduce the publicly available Wikipedia-based dataset Concadia consisting
of 96,918 images with corresponding English-language descriptions, captions,
and surrounding context. Using insights from Concadia, models trained on it,
and a preregistered human-subjects experiment with human- and model-generated
texts, we characterize the commonalities and differences between descriptions
and captions. In addition, we show that, for generating both descriptions and
captions, it is useful to augment image-to-text models with representations of
the textual context in which the image appeared.","['Elisa Kreiss', 'Fei Fang', 'Noah D. Goodman', 'Christopher Potts']",2021-04-16 21:25:00+00:00,2022-10-27 22:22:13+00:00,http://arxiv.org/pdf/2104.08376v3,cs.CL,['cs.CL']
To Trust or Not to Trust a Regressor: Estimating and Explaining Trustworthiness of Regression Predictions,"In hybrid human-AI systems, users need to decide whether or not to trust an
algorithmic prediction while the true error in the prediction is unknown. To
accommodate such settings, we introduce RETRO-VIZ, a method for (i) estimating
and (ii) explaining trustworthiness of regression predictions. It consists of
RETRO, a quantitative estimate of the trustworthiness of a prediction, and VIZ,
a visual explanation that helps users identify the reasons for the (lack of)
trustworthiness of a prediction. We find that RETRO-scores negatively correlate
with prediction error across 117 experimental settings, indicating that RETRO
provides a useful measure to distinguish trustworthy predictions from
untrustworthy ones. In a user study with 41 participants, we find that
VIZ-explanations help users identify whether a prediction is trustworthy or
not: on average, 95.1% of participants correctly select the more trustworthy
prediction, given a pair of predictions. In addition, an average of 75.6% of
participants can accurately describe why a prediction seems to be (not)
trustworthy. Finally, we find that the vast majority of users subjectively
experience RETRO-VIZ as a useful tool to assess the trustworthiness of
algorithmic predictions.","['Kim de Bie', 'Ana Lucic', 'Hinda Haned']",2021-04-14 17:04:20+00:00,2021-07-28 13:29:09+00:00,http://arxiv.org/pdf/2104.06982v2,cs.AI,['cs.AI']
"What Is Consciousness? Artificial Intelligence, Real Intelligence, Quantum Mind, And Qualia","We approach the question ""What is Consciousness?"" in a new way, not as
Descartes' ""systematic doubt"", but as how organisms find their way in their
world. Finding one's way involves finding possible uses of features of the
world that might be beneficial or avoiding those that might be harmful.
""Possible uses of X to accomplish Y"" are ""Affordances"". The number of uses of X
is indefinite (or unknown), the different uses are unordered, are not listable,
and are not deducible from one another. All biological adaptations are either
affordances seized by heritable variation and selection or, far faster, by the
organism acting in its world finding uses of X to accomplish Y. Based on this,
we reach rather astonishing conclusions: (1) Artificial general intelligence
based on universal Turing machines (UTMs) is not possible, since UTMs cannot
""find"" novel affordances. (2) Brain-mind is not purely classical physics for no
classical physics system can be an analogue computer whose dynamical behaviour
can be isomorphic to ""possible uses"". (3) Brain mind must be partly
quantum-supported by increasing evidence at 6.0 sigma to 7.3 sigma. (4) Based
on Heisenberg's interpretation of the quantum state as ""potentia"" converted to
""actuals"" by measurement, where this interpretation is not a substance dualism,
a natural hypothesis is that mind actualizes potentia. This is supported at 5.2
sigma. Then mind's actualizations of entangled brain-mind-world states are
experienced as qualia and allow ""seeing"" or ""perceiving"" of uses of X to
accomplish Y. We can and do jury-rig. Computers cannot. (5) Beyond familiar
quantum computers, we discuss the potentialities of trans-Turing-systems.","['Stuart A. Kauffman', 'Andrea Roli']",2021-04-12 11:20:21+00:00,2022-06-29 16:20:02+00:00,http://arxiv.org/pdf/2106.15515v4,physics.soc-ph,"['physics.soc-ph', 'cs.AI', 'physics.bio-ph', 'physics.hist-ph']"
